id,name,x,y,weight,distance
85,85,3222,4016,-1,-1
86,86,3231,6209,-1,-1
87,87,3343,5804,-1,-1
88,88,3349,8981,-1,-1
89,89,3401,5527,-1,-1
90,90,3402,7217,-1,-1
91,91,3434,7125,-1,-1
92,92,3444,8222,-1,-1
93,93,3448,8046,-1,-1
94,94,3467,3110,-1,-1
95,95,3519,7563,-1,-1
96,96,3614,6886,-1,-1
97,97,3636,6279,-1,-1
98,98,3664,1523,-1,-1
99,99,3665,7419,-1,-1
100,100,3684,3755,-1,-1
101,101,3700,2046,-1,-1
102,102,3759,2949,-1,-1
103,103,3773,2471,-1,-1
104,104,3786,1481,-1,-1
105,105,3787,5429,-1,-1
106,106,3826,3502,-1,-1
107,107,3839,7630,-1,-1
108,108,3841,830,-1,-1
109,109,3847,6798,-1,-1
110,110,3873,2834,-1,-1
111,111,3881,5495,-1,-1
112,112,4013,7991,-1,-1
113,113,4144,4763,-1,-1
114,114,4158,327,-1,-1
115,115,4186,9366,-1,-1
116,116,4204,6483,-1,-1
117,117,4243,9806,-1,-1
118,118,4251,215,-1,-1
119,119,4251,6559,-1,-1
120,120,4272,4054,-1,-1
121,121,4299,3239,-1,-1
122,122,4342,1840,-1,-1
123,123,4353,7920,-1,-1
124,124,4387,4806,-1,-1
125,125,4421,4138,-1,-1
126,126,4595,5455,-1,-1
127,127,4683,5099,-1,-1
128,128,4686,5310,-1,-1
129,129,4709,1532,-1,-1
130,130,4776,173,-1,-1
131,131,4867,4585,-1,-1
132,132,4896,3175,-1,-1
133,133,4939,8074,-1,-1
134,134,4945,9000,-1,-1
135,135,4959,2876,-1,-1
136,136,4990,7200,-1,-1
137,137,5096,9383,-1,-1
138,138,5101,2760,-1,-1
139,139,5153,1092,-1,-1
140,140,5236,7207,-1,-1
141,141,5270,5427,-1,-1
142,142,5271,7281,-1,-1
143,143,5296,3683,-1,-1
144,144,5360,515,-1,-1
145,145,5397,5982,-1,-1
146,146,5406,3111,-1,-1
147,147,5461,1546,-1,-1
148,148,5525,2507,-1,-1
149,149,5534,9057,-1,-1
150,150,5609,7053,-1,-1
151,151,5609,9649,-1,-1
152,152,5617,6363,-1,-1
153,153,5631,1456,-1,-1
154,154,5653,5903,-1,-1
155,155,5670,107,-1,-1
156,156,5708,5070,-1,-1
157,157,5711,42,-1,-1
158,158,5712,3406,-1,-1
159,159,5727,8464,-1,-1
160,160,5732,3049,-1,-1
161,161,5740,8536,-1,-1
162,162,5757,9413,-1,-1
163,163,5784,4751,-1,-1
164,164,5823,2610,-1,-1
165,165,5883,7559,-1,-1
166,166,5927,9904,-1,-1
167,167,5948,3389,-1,-1
168,168,5957,7571,-1,-1
169,169,5965,5850,-1,-1
170,170,6071,6772,-1,-1
171,171,6111,1976,-1,-1
172,172,6120,5841,-1,-1
173,173,6215,8385,-1,-1
174,174,6234,5995,-1,-1
175,175,6259,7235,-1,-1
176,176,6267,3303,-1,-1
177,177,6296,7457,-1,-1
178,178,6299,1995,-1,-1
179,179,6406,3313,-1,-1
180,180,6463,6627,-1,-1
181,181,6475,677,-1,-1
182,182,6508,2700,-1,-1
183,183,6526,6204,-1,-1
184,184,6540,9090,-1,-1
185,185,6578,4938,-1,-1
186,186,6578,6537,-1,-1
187,187,6602,1237,-1,-1
188,188,6602,6245,-1,-1
189,189,6633,3926,-1,-1
190,190,6645,3088,-1,-1
191,191,6679,7568,-1,-1
192,192,6715,7544,-1,-1
193,193,6769,9830,-1,-1
194,194,6780,51,-1,-1
195,195,6782,928,-1,-1
196,196,6801,1177,-1,-1
197,197,6829,5030,-1,-1
198,198,6862,8298,-1,-1
199,199,6890,2785,-1,-1
200,200,6893,3958,-1,-1
201,201,6902,2998,-1,-1
202,202,6965,2375,-1,-1
203,203,7054,2789,-1,-1
204,204,7069,4979,-1,-1
205,205,7096,8319,-1,-1
206,206,7119,7054,-1,-1
207,207,7135,932,-1,-1
208,208,7209,4954,-1,-1
209,209,7246,2705,-1,-1
210,210,7257,8292,-1,-1
211,211,7304,6118,-1,-1
212,212,7357,9495,-1,-1
213,213,7366,1688,-1,-1
214,214,7381,7478,-1,-1
215,215,7404,4187,-1,-1
216,216,7429,9322,-1,-1
217,217,7459,6672,-1,-1
218,218,7475,1496,-1,-1
219,219,7516,451,-1,-1
220,220,7534,8210,-1,-1
221,221,7535,567,-1,-1
222,222,7563,8267,-1,-1
223,223,7579,4549,-1,-1
224,224,7615,2417,-1,-1
225,225,7723,842,-1,-1
226,226,7735,481,-1,-1
227,227,7741,9861,-1,-1
228,228,7791,6576,-1,-1
229,229,7865,9075,-1,-1
230,230,7883,5773,-1,-1
231,231,7884,7781,-1,-1
232,232,7910,1479,-1,-1
233,233,7913,8298,-1,-1
234,234,7931,2877,-1,-1
235,235,7959,1143,-1,-1
236,236,8018,7075,-1,-1
237,237,8031,9412,-1,-1
238,238,8092,7129,-1,-1
239,239,8100,6076,-1,-1
240,240,8115,3568,-1,-1
241,241,8117,9245,-1,-1
242,242,8158,2887,-1,-1
243,243,8165,2435,-1,-1
244,244,8193,2664,-1,-1
245,245,8194,548,-1,-1
246,246,8228,2530,-1,-1
247,247,8275,7461,-1,-1
248,248,8287,8786,-1,-1
249,249,8401,9672,-1,-1
250,250,8416,6587,-1,-1
251,251,8447,884,-1,-1
252,252,8452,9435,-1,-1
253,253,8532,4523,-1,-1
254,254,8583,8562,-1,-1
255,255,8595,4391,-1,-1
256,256,8614,1336,-1,-1
257,257,8618,8318,-1,-1
258,258,8662,1287,-1,-1
259,259,8663,2709,-1,-1
260,260,8727,8808,-1,-1
261,261,8736,2652,-1,-1
262,262,8758,9820,-1,-1
263,263,8765,4169,-1,-1
264,264,8802,5450,-1,-1
265,265,8825,2847,-1,-1
266,266,8858,4378,-1,-1
267,267,8866,5557,-1,-1
268,268,8888,613,-1,-1
269,269,8942,1649,-1,-1
270,270,8956,7317,-1,-1
271,271,9004,4427,-1,-1
272,272,9012,4376,-1,-1
273,273,9033,8001,-1,-1
274,274,9062,2299,-1,-1
275,275,9089,4181,-1,-1
276,276,9089,7045,-1,-1
277,277,9101,5093,-1,-1
278,278,9136,8838,-1,-1
279,279,9167,3765,-1,-1
280,280,9257,3327,-1,-1
281,281,9306,2259,-1,-1
282,282,9336,4426,-1,-1
283,283,9346,2636,-1,-1
284,284,9400,6874,-1,-1
285,285,9421,6368,-1,-1
286,286,9426,6700,-1,-1
287,287,9472,1194,-1,-1
288,288,9488,1664,-1,-1
289,289,9519,3789,-1,-1
290,290,9607,9113,-1,-1
291,291,9675,9111,-1,-1
292,292,9746,5437,-1,-1
293,293,9775,404,-1,-1
294,294,9842,8415,-1,-1
295,295,9882,848,-1,-1
296,296,9910,3101,-1,-1
297,297,9945,2665,-1,-1
298,298,9959,4158,-1,-1
299,299,9973,7045,-1,-1
300,300,9999,292,-1,-1
