id,name,x,y,weight,distance
82,82,1062,1060,-1,-1
83,83,1085,860,-1,-1
84,84,1108,3709,-1,-1
85,85,1115,1537,-1,-1
86,86,1120,719,-1,-1
87,87,1138,1568,-1,-1
88,88,1156,3093,-1,-1
89,89,1180,2820,-1,-1
90,90,1191,1931,-1,-1
91,91,1192,4550,-1,-1
92,92,1238,4293,-1,-1
93,93,1242,3893,-1,-1
94,94,1252,16,-1,-1
95,95,1252,3519,-1,-1
96,96,1253,2879,-1,-1
97,97,1258,1591,-1,-1
98,98,1301,3964,-1,-1
99,99,1302,2409,-1,-1
100,100,1316,4947,-1,-1
101,101,1326,2079,-1,-1
102,102,1360,4308,-1,-1
103,103,1373,3173,-1,-1
104,104,1446,299,-1,-1
105,105,1450,3666,-1,-1
106,106,1473,4382,-1,-1
107,107,1480,2450,-1,-1
108,108,1482,4708,-1,-1
109,109,1483,3558,-1,-1
110,110,1494,1693,-1,-1
111,111,1499,737,-1,-1
112,112,1502,4421,-1,-1
113,113,1512,1474,-1,-1
114,114,1515,3234,-1,-1
115,115,1518,1873,-1,-1
116,116,1525,519,-1,-1
117,117,1539,4633,-1,-1
118,118,1553,4554,-1,-1
119,119,1570,3577,-1,-1
120,120,1595,2351,-1,-1
121,121,1602,4330,-1,-1
122,122,1609,1838,-1,-1
123,123,1619,4677,-1,-1
124,124,1633,3638,-1,-1
125,125,1656,3433,-1,-1
126,126,1663,2119,-1,-1
127,127,1710,808,-1,-1
128,128,1725,2807,-1,-1
129,129,1729,2949,-1,-1
130,130,1742,3435,-1,-1
131,131,1756,1207,-1,-1
132,132,1768,827,-1,-1
133,133,1774,295,-1,-1
134,134,1797,3841,-1,-1
135,135,1809,3973,-1,-1
136,136,1823,3859,-1,-1
137,137,1827,3016,-1,-1
138,138,1830,615,-1,-1
139,139,1830,4626,-1,-1
140,140,1835,2947,-1,-1
141,141,1836,2710,-1,-1
142,142,1859,662,-1,-1
143,143,1878,1068,-1,-1
144,144,1882,2975,-1,-1
145,145,1888,3931,-1,-1
146,146,1904,3283,-1,-1
147,147,1911,2059,-1,-1
148,148,1917,2684,-1,-1
149,149,1922,2704,-1,-1
150,150,1922,3966,-1,-1
151,151,1941,2670,-1,-1
152,152,1961,1851,-1,-1
153,153,1962,2600,-1,-1
154,154,1965,3458,-1,-1
155,155,1972,244,-1,-1
156,156,1973,3712,-1,-1
157,157,1975,1663,-1,-1
158,158,1980,1863,-1,-1
159,159,1984,4307,-1,-1
160,160,1986,2977,-1,-1
161,161,2002,4406,-1,-1
162,162,2004,1747,-1,-1
163,163,2006,322,-1,-1
164,164,2056,4580,-1,-1
165,165,2059,4209,-1,-1
166,166,2076,1612,-1,-1
167,167,2089,2718,-1,-1
168,168,2108,2899,-1,-1
169,169,2131,2114,-1,-1
170,170,2137,4883,-1,-1
171,171,2148,1616,-1,-1
172,172,2207,1227,-1,-1
173,173,2210,4796,-1,-1
174,174,2215,4054,-1,-1
175,175,2220,869,-1,-1
176,176,2224,3034,-1,-1
177,177,2249,405,-1,-1
178,178,2261,2585,-1,-1
179,179,2269,3813,-1,-1
180,180,2279,3887,-1,-1
181,181,2308,1230,-1,-1
182,182,2333,4283,-1,-1
183,183,2362,1371,-1,-1
184,184,2362,2448,-1,-1
185,185,2375,3810,-1,-1
186,186,2394,2223,-1,-1
187,187,2394,2846,-1,-1
188,188,2399,1099,-1,-1
189,189,2429,813,-1,-1
190,190,2446,200,-1,-1
191,191,2449,2063,-1,-1
192,192,2458,449,-1,-1
193,193,2466,4431,-1,-1
194,194,2502,870,-1,-1
195,195,2512,2857,-1,-1
196,196,2530,4898,-1,-1
197,197,2532,4738,-1,-1
198,198,2537,1335,-1,-1
199,199,2557,2863,-1,-1
200,200,2565,4621,-1,-1
201,201,2573,2284,-1,-1
202,202,2585,4088,-1,-1
203,203,2595,466,-1,-1
204,204,2602,4302,-1,-1
205,205,2607,3948,-1,-1
206,206,2614,4630,-1,-1
207,207,2620,1761,-1,-1
208,208,2644,650,-1,-1
209,209,2658,2959,-1,-1
210,210,2658,3730,-1,-1
211,211,2689,480,-1,-1
212,212,2720,1806,-1,-1
213,213,2728,1095,-1,-1
214,214,2751,4085,-1,-1
215,215,2768,3731,-1,-1
216,216,2778,3508,-1,-1
217,217,2797,55,-1,-1
218,218,2825,4252,-1,-1
219,219,2830,434,-1,-1
220,220,2844,4458,-1,-1
221,221,2872,1405,-1,-1
222,222,2876,4923,-1,-1
223,223,2877,3538,-1,-1
224,224,2890,671,-1,-1
225,225,2892,2372,-1,-1
226,226,2908,2426,-1,-1
227,227,2911,3852,-1,-1
228,228,2924,103,-1,-1
229,229,2925,1722,-1,-1
230,230,2928,820,-1,-1
231,231,2933,2653,-1,-1
232,232,2940,1918,-1,-1
233,233,2957,1243,-1,-1
234,234,2959,2324,-1,-1
235,235,2960,555,-1,-1
236,236,2987,3345,-1,-1
237,237,3033,3060,-1,-1
238,238,3039,3382,-1,-1
239,239,3054,2277,-1,-1
240,240,3057,2827,-1,-1
241,241,3059,4770,-1,-1
242,242,3065,4536,-1,-1
243,243,3079,4534,-1,-1
244,244,3083,1288,-1,-1
245,245,3084,1029,-1,-1
246,246,3091,3020,-1,-1
247,247,3111,4268,-1,-1
248,248,3114,39,-1,-1
249,249,3123,1907,-1,-1
250,250,3157,715,-1,-1
251,251,3171,3855,-1,-1
252,252,3208,3755,-1,-1
253,253,3233,383,-1,-1
254,254,3235,4445,-1,-1
255,255,3241,351,-1,-1
256,256,3241,4783,-1,-1
257,257,3273,2240,-1,-1
258,258,3291,4357,-1,-1
259,259,3303,2754,-1,-1
260,260,3304,1958,-1,-1
261,261,3312,511,-1,-1
262,262,3319,4526,-1,-1
263,263,3320,3739,-1,-1
264,264,3322,4238,-1,-1
265,265,3324,1635,-1,-1
266,266,3378,3920,-1,-1
267,267,3391,3271,-1,-1
268,268,3393,2677,-1,-1
269,269,3428,3875,-1,-1
270,270,3440,2534,-1,-1
271,271,3442,1486,-1,-1
272,272,3444,43,-1,-1
273,273,3466,4725,-1,-1
274,274,3483,95,-1,-1
275,275,3490,3334,-1,-1
276,276,3500,2860,-1,-1
277,277,3508,3048,-1,-1
278,278,3509,2012,-1,-1
279,279,3510,155,-1,-1
280,280,3511,2325,-1,-1
281,281,3512,4291,-1,-1
282,282,3516,904,-1,-1
283,283,3527,64,-1,-1
284,284,3541,926,-1,-1
285,285,3564,1087,-1,-1
286,286,3603,4462,-1,-1
287,287,3608,509,-1,-1
288,288,3642,4492,-1,-1
289,289,3648,2875,-1,-1
290,290,3660,4916,-1,-1
291,291,3683,1618,-1,-1
292,292,3687,1775,-1,-1
293,293,3694,3748,-1,-1
294,294,3697,1653,-1,-1
295,295,3720,4381,-1,-1
296,296,3725,2908,-1,-1
297,297,3726,1378,-1,-1
298,298,3735,219,-1,-1
299,299,3773,1051,-1,-1
300,300,3775,4090,-1,-1
301,301,3778,2850,-1,-1
302,302,3782,3882,-1,-1
303,303,3794,2512,-1,-1
304,304,3798,3461,-1,-1
305,305,3833,2984,-1,-1
306,306,3854,1672,-1,-1
307,307,3859,3610,-1,-1
308,308,3861,2173,-1,-1
309,309,3861,4721,-1,-1
310,310,3864,3410,-1,-1
311,311,3881,767,-1,-1
312,312,3898,3565,-1,-1
313,313,3909,2972,-1,-1
314,314,3914,1035,-1,-1
315,315,3949,3407,-1,-1
316,316,3951,510,-1,-1
317,317,3952,1070,-1,-1
318,318,4014,1808,-1,-1
319,319,4027,141,-1,-1
320,320,4034,455,-1,-1
321,321,4040,4865,-1,-1
322,322,4053,3027,-1,-1
323,323,4087,3803,-1,-1
324,324,4119,3103,-1,-1
325,325,4129,1154,-1,-1
326,326,4140,2283,-1,-1
327,327,4153,2399,-1,-1
328,328,4168,3730,-1,-1
329,329,4172,1321,-1,-1
330,330,4212,2826,-1,-1
331,331,4217,4163,-1,-1
332,332,4232,4863,-1,-1
333,333,4263,3282,-1,-1
334,334,4284,681,-1,-1
335,335,4288,3486,-1,-1
336,336,4291,877,-1,-1
337,337,4293,2440,-1,-1
338,338,4295,417,-1,-1
339,339,4318,3357,-1,-1
340,340,4319,738,-1,-1
341,341,4324,1530,-1,-1
342,342,4340,3258,-1,-1
343,343,4349,4577,-1,-1
344,344,4363,2363,-1,-1
345,345,4393,1254,-1,-1
346,346,4396,3208,-1,-1
347,347,4401,2742,-1,-1
348,348,4412,610,-1,-1
349,349,4420,4684,-1,-1
350,350,4437,2511,-1,-1
351,351,4454,3849,-1,-1
352,352,4467,4458,-1,-1
353,353,4470,1640,-1,-1
354,354,4485,2121,-1,-1
355,355,4489,1977,-1,-1
356,356,4537,2070,-1,-1
357,357,4538,2855,-1,-1
358,358,4541,312,-1,-1
359,359,4560,3426,-1,-1
360,360,4616,4721,-1,-1
361,361,4619,543,-1,-1
362,362,4628,557,-1,-1
363,363,4628,1823,-1,-1
364,364,4631,3698,-1,-1
365,365,4646,745,-1,-1
366,366,4646,2811,-1,-1
367,367,4664,1050,-1,-1
368,368,4671,1524,-1,-1
369,369,4689,2594,-1,-1
370,370,4698,869,-1,-1
371,371,4715,2979,-1,-1
372,372,4735,4838,-1,-1
373,373,4750,4551,-1,-1
374,374,4757,1765,-1,-1
375,375,4757,4252,-1,-1
376,376,4783,384,-1,-1
377,377,4790,1540,-1,-1
378,378,4795,1529,-1,-1
379,379,4826,4370,-1,-1
380,380,4850,2097,-1,-1
381,381,4858,4540,-1,-1
382,382,4859,1232,-1,-1
383,383,4867,583,-1,-1
384,384,4871,4451,-1,-1
385,385,4886,1072,-1,-1
386,386,4894,4153,-1,-1
387,387,4897,1202,-1,-1
388,388,4906,3706,-1,-1
389,389,4913,2133,-1,-1
390,390,4925,1120,-1,-1
391,391,4930,268,-1,-1
392,392,4936,1054,-1,-1
393,393,4940,4883,-1,-1
394,394,4947,11,-1,-1
395,395,4958,2835,-1,-1
396,396,4967,3782,-1,-1
397,397,4967,4026,-1,-1
398,398,4973,1227,-1,-1
399,399,4975,1473,-1,-1
400,400,4978,1957,-1,-1
