id,name,x,y,weight,distance
152,152,3747,35,-1,-1
153,153,3771,718,-1,-1
154,154,3795,974,-1,-1
155,155,3889,1975,-1,-1
156,156,3896,4266,-1,-1
157,157,3905,4733,-1,-1
158,158,4004,3969,-1,-1
159,159,4014,2345,-1,-1
160,160,4066,2151,-1,-1
161,161,4076,2477,-1,-1
162,162,4092,2693,-1,-1
163,163,4106,2587,-1,-1
164,164,4139,4478,-1,-1
165,165,4140,1878,-1,-1
166,166,4159,4672,-1,-1
167,167,4177,1182,-1,-1
168,168,4208,2185,-1,-1
169,169,4222,233,-1,-1
170,170,4230,4176,-1,-1
171,171,4260,136,-1,-1
172,172,4297,4106,-1,-1
173,173,4324,2565,-1,-1
174,174,4330,1347,-1,-1
175,175,4351,1464,-1,-1
176,176,4354,3627,-1,-1
177,177,4412,920,-1,-1
178,178,4416,2713,-1,-1
179,179,4525,203,-1,-1
180,180,4527,1853,-1,-1
181,181,4621,3693,-1,-1
182,182,4648,2912,-1,-1
183,183,4654,3688,-1,-1
184,184,4671,4719,-1,-1
185,185,4690,4107,-1,-1
186,186,4707,469,-1,-1
187,187,4715,3896,-1,-1
188,188,4718,3641,-1,-1
189,189,4731,3172,-1,-1
190,190,4776,4420,-1,-1
191,191,4780,707,-1,-1
192,192,4788,3418,-1,-1
193,193,4794,2429,-1,-1
194,194,4820,3547,-1,-1
195,195,4846,2589,-1,-1
196,196,4864,863,-1,-1
197,197,4906,2344,-1,-1
198,198,4923,2712,-1,-1
199,199,4936,4711,-1,-1
200,200,4940,2594,-1,-1
