id,name,x,y,weight,distance
227,227,1481,2255,-1,-1
228,228,1485,4281,-1,-1
229,229,1486,7212,-1,-1
230,230,1504,7324,-1,-1
231,231,1539,2795,-1,-1
232,232,1545,4371,-1,-1
233,233,1545,5380,-1,-1
234,234,1561,9410,-1,-1
235,235,1579,9384,-1,-1
236,236,1588,5765,-1,-1
237,237,1606,3902,-1,-1
238,238,1607,9679,-1,-1
239,239,1609,2075,-1,-1
240,240,1613,7677,-1,-1
241,241,1613,9253,-1,-1
242,242,1621,7917,-1,-1
243,243,1644,3788,-1,-1
244,244,1645,2109,-1,-1
245,245,1649,2109,-1,-1
246,246,1651,5217,-1,-1
247,247,1651,7571,-1,-1
248,248,1651,9718,-1,-1
249,249,1659,2282,-1,-1
250,250,1666,861,-1,-1
251,251,1669,1290,-1,-1
252,252,1673,9694,-1,-1
253,253,1685,2356,-1,-1
254,254,1691,2301,-1,-1
255,255,1695,2930,-1,-1
256,256,1697,3599,-1,-1
257,257,1705,8750,-1,-1
258,258,1706,3996,-1,-1
259,259,1717,7152,-1,-1
260,260,1722,3070,-1,-1
261,261,1723,7336,-1,-1
262,262,1723,7527,-1,-1
263,263,1738,8140,-1,-1
264,264,1742,9410,-1,-1
265,265,1768,343,-1,-1
266,266,1773,6279,-1,-1
267,267,1777,8603,-1,-1
268,268,1782,5798,-1,-1
269,269,1787,2550,-1,-1
270,270,1789,4867,-1,-1
271,271,1806,2534,-1,-1
272,272,1816,6261,-1,-1
273,273,1827,2915,-1,-1
274,274,1828,738,-1,-1
275,275,1830,3237,-1,-1
276,276,1838,6807,-1,-1
277,277,1842,5231,-1,-1
278,278,1848,3983,-1,-1
279,279,1859,572,-1,-1
280,280,1881,303,-1,-1
281,281,1883,3943,-1,-1
282,282,1889,9422,-1,-1
283,283,1890,8084,-1,-1
284,284,1910,1642,-1,-1
285,285,1916,4463,-1,-1
286,286,1919,9559,-1,-1
287,287,1926,766,-1,-1
288,288,1935,8405,-1,-1
289,289,1941,4844,-1,-1
290,290,1950,5656,-1,-1
291,291,1956,706,-1,-1
292,292,1958,6615,-1,-1
293,293,1975,6290,-1,-1
294,294,1975,9992,-1,-1
295,295,1976,8483,-1,-1
296,296,1978,2723,-1,-1
297,297,1981,5198,-1,-1
298,298,1990,3158,-1,-1
299,299,1995,5046,-1,-1
300,300,2002,6573,-1,-1
301,301,2012,7888,-1,-1
302,302,2014,7204,-1,-1
303,303,2029,2394,-1,-1
304,304,2041,5819,-1,-1
305,305,2043,1303,-1,-1
306,306,2059,2010,-1,-1
307,307,2066,141,-1,-1
308,308,2068,2538,-1,-1
309,309,2071,6798,-1,-1
310,310,2073,5641,-1,-1
311,311,2088,514,-1,-1
312,312,2102,3767,-1,-1
313,313,2103,5997,-1,-1
314,314,2115,4077,-1,-1
315,315,2119,4130,-1,-1
316,316,2121,7458,-1,-1
317,317,2123,9566,-1,-1
318,318,2125,8320,-1,-1
319,319,2140,4067,-1,-1
320,320,2145,9001,-1,-1
321,321,2157,6750,-1,-1
322,322,2157,7510,-1,-1
323,323,2164,8357,-1,-1
324,324,2173,4892,-1,-1
325,325,2175,8668,-1,-1
326,326,2180,1799,-1,-1
327,327,2181,4533,-1,-1
328,328,2189,6164,-1,-1
329,329,2196,349,-1,-1
330,330,2197,7741,-1,-1
331,331,2208,180,-1,-1
332,332,2224,7870,-1,-1
333,333,2225,9011,-1,-1
334,334,2226,2859,-1,-1
335,335,2230,4628,-1,-1
336,336,2230,5542,-1,-1
337,337,2230,5928,-1,-1
338,338,2236,1176,-1,-1
339,339,2250,3738,-1,-1
340,340,2263,9263,-1,-1
341,341,2265,3159,-1,-1
342,342,2269,864,-1,-1
343,343,2297,5215,-1,-1
344,344,2305,718,-1,-1
345,345,2307,3392,-1,-1
346,346,2316,3249,-1,-1
347,347,2317,1423,-1,-1
348,348,2317,9998,-1,-1
349,349,2336,6924,-1,-1
350,350,2339,9950,-1,-1
351,351,2340,7526,-1,-1
352,352,2366,5748,-1,-1
353,353,2369,80,-1,-1
354,354,2384,3622,-1,-1
355,355,2386,6763,-1,-1
356,356,2388,4021,-1,-1
357,357,2390,5970,-1,-1
358,358,2397,8882,-1,-1
359,359,2404,3368,-1,-1
360,360,2411,8348,-1,-1
361,361,2412,6744,-1,-1
362,362,2424,6995,-1,-1
363,363,2428,4342,-1,-1
364,364,2436,8832,-1,-1
365,365,2446,7797,-1,-1
366,366,2451,1104,-1,-1
367,367,2456,5847,-1,-1
368,368,2463,811,-1,-1
369,369,2466,9373,-1,-1
370,370,2474,2872,-1,-1
371,371,2477,982,-1,-1
372,372,2480,1560,-1,-1
373,373,2490,8993,-1,-1
374,374,2496,4236,-1,-1
375,375,2497,3524,-1,-1
376,376,2499,1538,-1,-1
377,377,2503,670,-1,-1
378,378,2509,8584,-1,-1
379,379,2517,2819,-1,-1
380,380,2520,6926,-1,-1
381,381,2526,9563,-1,-1
382,382,2542,7360,-1,-1
383,383,2557,710,-1,-1
384,384,2560,120,-1,-1
385,385,2572,7840,-1,-1
386,386,2581,45,-1,-1
387,387,2585,157,-1,-1
388,388,2585,2816,-1,-1
389,389,2586,4739,-1,-1
390,390,2590,3609,-1,-1
391,391,2592,5638,-1,-1
392,392,2628,1876,-1,-1
393,393,2635,4731,-1,-1
394,394,2636,2756,-1,-1
395,395,2642,904,-1,-1
396,396,2646,215,-1,-1
397,397,2653,7275,-1,-1
398,398,2654,5872,-1,-1
399,399,2660,9527,-1,-1
400,400,2663,8160,-1,-1
401,401,2666,2067,-1,-1
402,402,2673,9102,-1,-1
403,403,2685,8908,-1,-1
404,404,2695,8325,-1,-1
405,405,2699,3158,-1,-1
406,406,2701,4464,-1,-1
407,407,2710,881,-1,-1
408,408,2720,6738,-1,-1
409,409,2723,8990,-1,-1
410,410,2728,344,-1,-1
411,411,2730,319,-1,-1
412,412,2737,6360,-1,-1
413,413,2741,1616,-1,-1
414,414,2744,2974,-1,-1
415,415,2748,183,-1,-1
416,416,2763,1076,-1,-1
417,417,2774,8078,-1,-1
418,418,2781,8392,-1,-1
419,419,2783,7771,-1,-1
420,420,2783,8656,-1,-1
421,421,2785,5601,-1,-1
422,422,2786,3692,-1,-1
423,423,2794,2826,-1,-1
424,424,2806,8341,-1,-1
425,425,2814,7734,-1,-1
426,426,2817,4769,-1,-1
427,427,2819,4805,-1,-1
428,428,2824,772,-1,-1
429,429,2828,3999,-1,-1
430,430,2830,3808,-1,-1
431,431,2837,9661,-1,-1
432,432,2847,4300,-1,-1
433,433,2850,4343,-1,-1
434,434,2866,6945,-1,-1
435,435,2871,6216,-1,-1
436,436,2873,3636,-1,-1
437,437,2885,9313,-1,-1
438,438,2888,1942,-1,-1
439,439,2889,499,-1,-1
440,440,2890,2669,-1,-1
441,441,2901,1532,-1,-1
442,442,2907,8290,-1,-1
443,443,2919,9279,-1,-1
444,444,2921,1765,-1,-1
445,445,2932,70,-1,-1
446,446,2932,1860,-1,-1
447,447,2941,6966,-1,-1
448,448,2945,9896,-1,-1
449,449,2946,3014,-1,-1
450,450,2952,774,-1,-1
451,451,2957,9049,-1,-1
452,452,2969,7097,-1,-1
453,453,2979,3227,-1,-1
454,454,2983,3246,-1,-1
455,455,2988,7564,-1,-1
456,456,2991,1980,-1,-1
457,457,2994,5899,-1,-1
458,458,2997,9962,-1,-1
459,459,3009,1023,-1,-1
460,460,3009,8524,-1,-1
461,461,3015,4446,-1,-1
462,462,3016,110,-1,-1
463,463,3025,6427,-1,-1
464,464,3025,8605,-1,-1
465,465,3030,4756,-1,-1
466,466,3035,7365,-1,-1
467,467,3040,8131,-1,-1
468,468,3045,753,-1,-1
469,469,3059,2618,-1,-1
470,470,3070,8421,-1,-1
471,471,3079,9404,-1,-1
472,472,3092,2198,-1,-1
473,473,3093,8195,-1,-1
474,474,3098,9261,-1,-1
475,475,3103,5833,-1,-1
476,476,3105,2227,-1,-1
477,477,3108,6639,-1,-1
478,478,3111,1669,-1,-1
479,479,3111,5741,-1,-1
480,480,3114,1371,-1,-1
481,481,3120,5835,-1,-1
482,482,3137,8103,-1,-1
483,483,3147,6350,-1,-1
484,484,3149,6712,-1,-1
485,485,3157,7945,-1,-1
486,486,3161,7105,-1,-1
487,487,3164,3176,-1,-1
488,488,3172,2058,-1,-1
489,489,3205,7652,-1,-1
490,490,3207,4199,-1,-1
491,491,3219,5186,-1,-1
492,492,3279,9491,-1,-1
493,493,3280,8268,-1,-1
494,494,3282,8274,-1,-1
495,495,3289,2383,-1,-1
496,496,3290,2385,-1,-1
497,497,3296,8571,-1,-1
498,498,3298,734,-1,-1
499,499,3315,5433,-1,-1
500,500,3347,8225,-1,-1
501,501,3348,898,-1,-1
502,502,3349,1136,-1,-1
503,503,3355,1393,-1,-1
504,504,3370,8624,-1,-1
505,505,3375,2911,-1,-1
506,506,3376,3110,-1,-1
507,507,3379,5503,-1,-1
508,508,3395,3393,-1,-1
509,509,3401,6312,-1,-1
510,510,3406,1513,-1,-1
511,511,3421,1720,-1,-1
512,512,3427,180,-1,-1
513,513,3433,6950,-1,-1
514,514,3442,6422,-1,-1
515,515,3443,9742,-1,-1
516,516,3451,9521,-1,-1
517,517,3452,959,-1,-1
518,518,3455,1425,-1,-1
519,519,3455,6719,-1,-1
520,520,3476,6983,-1,-1
521,521,3477,95,-1,-1
522,522,3481,8345,-1,-1
523,523,3484,7826,-1,-1
524,524,3491,8842,-1,-1
525,525,3507,8608,-1,-1
526,526,3509,6797,-1,-1
527,527,3512,1436,-1,-1
528,528,3525,553,-1,-1
529,529,3532,8102,-1,-1
530,530,3536,5934,-1,-1
531,531,3543,2396,-1,-1
532,532,3555,1911,-1,-1
533,533,3556,252,-1,-1
534,534,3559,2451,-1,-1
535,535,3563,6969,-1,-1
536,536,3578,1099,-1,-1
537,537,3591,1871,-1,-1
538,538,3597,9681,-1,-1
539,539,3602,4330,-1,-1
540,540,3604,1608,-1,-1
541,541,3606,9136,-1,-1
542,542,3609,3046,-1,-1
543,543,3610,9285,-1,-1
544,544,3632,317,-1,-1
545,545,3649,8848,-1,-1
546,546,3650,4847,-1,-1
547,547,3651,1219,-1,-1
548,548,3660,4420,-1,-1
549,549,3661,9264,-1,-1
550,550,3664,5904,-1,-1
551,551,3665,9698,-1,-1
552,552,3669,7451,-1,-1
553,553,3672,5184,-1,-1
554,554,3673,1510,-1,-1
555,555,3674,3567,-1,-1
556,556,3689,5128,-1,-1
557,557,3716,5048,-1,-1
558,558,3716,5772,-1,-1
559,559,3716,8732,-1,-1
560,560,3724,8095,-1,-1
561,561,3730,924,-1,-1
562,562,3734,2669,-1,-1
563,563,3776,3046,-1,-1
564,564,3797,7703,-1,-1
565,565,3799,7472,-1,-1
566,566,3800,1122,-1,-1
567,567,3805,4241,-1,-1
568,568,3817,4236,-1,-1
569,569,3820,4272,-1,-1
570,570,3829,7768,-1,-1
571,571,3832,4933,-1,-1
572,572,3839,4100,-1,-1
573,573,3840,5550,-1,-1
574,574,3854,6018,-1,-1
575,575,3856,9273,-1,-1
576,576,3858,296,-1,-1
577,577,3873,3866,-1,-1
578,578,3873,8657,-1,-1
579,579,3879,3055,-1,-1
580,580,3881,8222,-1,-1
581,581,3882,823,-1,-1
582,582,3908,1427,-1,-1
583,583,3912,3761,-1,-1
584,584,3912,9241,-1,-1
585,585,3913,4026,-1,-1
586,586,3917,2691,-1,-1
587,587,3921,5851,-1,-1
588,588,3922,5522,-1,-1
589,589,3930,8471,-1,-1
590,590,3931,3339,-1,-1
591,591,3938,9299,-1,-1
592,592,3943,1069,-1,-1
593,593,3943,1244,-1,-1
594,594,3953,5070,-1,-1
595,595,3961,8246,-1,-1
596,596,3962,5789,-1,-1
597,597,3963,7734,-1,-1
598,598,3965,1872,-1,-1
599,599,3971,3859,-1,-1
600,600,3980,1500,-1,-1
601,601,3985,9466,-1,-1
602,602,3988,4898,-1,-1
603,603,3998,5425,-1,-1
604,604,4002,2066,-1,-1
605,605,4016,4065,-1,-1
606,606,4028,9089,-1,-1
607,607,4029,6331,-1,-1
608,608,4041,5284,-1,-1
609,609,4041,7241,-1,-1
610,610,4043,3093,-1,-1
611,611,4060,5549,-1,-1
612,612,4062,980,-1,-1
613,613,4066,2294,-1,-1
614,614,4072,9782,-1,-1
615,615,4073,4704,-1,-1
616,616,4080,6791,-1,-1
617,617,4084,8984,-1,-1
618,618,4093,1374,-1,-1
619,619,4097,7167,-1,-1
620,620,4100,4277,-1,-1
621,621,4101,3463,-1,-1
622,622,4118,7130,-1,-1
623,623,4120,5465,-1,-1
624,624,4121,2953,-1,-1
625,625,4122,6785,-1,-1
626,626,4124,7732,-1,-1
627,627,4133,2019,-1,-1
628,628,4137,7946,-1,-1
629,629,4138,2171,-1,-1
630,630,4139,8553,-1,-1
631,631,4140,7107,-1,-1
632,632,4141,1359,-1,-1
633,633,4147,1508,-1,-1
634,634,4148,1035,-1,-1
635,635,4149,3990,-1,-1
636,636,4157,3584,-1,-1
637,637,4162,4275,-1,-1
638,638,4163,1581,-1,-1
639,639,4175,491,-1,-1
640,640,4180,5337,-1,-1
641,641,4185,6102,-1,-1
642,642,4190,3325,-1,-1
643,643,4193,4020,-1,-1
644,644,4196,3053,-1,-1
645,645,4199,2780,-1,-1
646,646,4215,8595,-1,-1
647,647,4217,1753,-1,-1
648,648,4217,7083,-1,-1
649,649,4223,5516,-1,-1
650,650,4242,7189,-1,-1
651,651,4244,8259,-1,-1
652,652,4264,5094,-1,-1
653,653,4270,1411,-1,-1
654,654,4282,9977,-1,-1
655,655,4283,1406,-1,-1
656,656,4299,1880,-1,-1
657,657,4304,3653,-1,-1
658,658,4311,6410,-1,-1
659,659,4341,6509,-1,-1
660,660,4344,4669,-1,-1
661,661,4348,346,-1,-1
662,662,4353,7928,-1,-1
663,663,4355,2918,-1,-1
664,664,4355,6121,-1,-1
665,665,4357,6235,-1,-1
666,666,4370,7102,-1,-1
667,667,4374,6176,-1,-1
668,668,4374,9832,-1,-1
669,669,4375,3539,-1,-1
670,670,4383,6362,-1,-1
671,671,4384,4322,-1,-1
672,672,4388,950,-1,-1
673,673,4393,9832,-1,-1
674,674,4395,8541,-1,-1
675,675,4403,3609,-1,-1
676,676,4406,9948,-1,-1
677,677,4419,206,-1,-1
678,678,4424,3382,-1,-1
679,679,4430,7576,-1,-1
680,680,4435,8005,-1,-1
681,681,4438,7426,-1,-1
682,682,4456,6222,-1,-1
683,683,4463,4558,-1,-1
684,684,4466,2936,-1,-1
685,685,4487,118,-1,-1
686,686,4487,9326,-1,-1
687,687,4514,844,-1,-1
688,688,4535,7568,-1,-1
689,689,4535,7986,-1,-1
690,690,4536,3327,-1,-1
691,691,4541,9582,-1,-1
692,692,4547,5337,-1,-1
693,693,4561,9280,-1,-1
694,694,4562,6591,-1,-1
695,695,4563,8672,-1,-1
696,696,4572,5552,-1,-1
697,697,4574,1781,-1,-1
698,698,4579,3421,-1,-1
699,699,4584,6904,-1,-1
700,700,4588,7760,-1,-1
701,701,4608,5911,-1,-1
702,702,4612,1646,-1,-1
703,703,4615,6429,-1,-1
704,704,4626,6150,-1,-1
705,705,4629,2519,-1,-1
706,706,4632,9961,-1,-1
707,707,4639,4416,-1,-1
708,708,4644,2598,-1,-1
709,709,4655,487,-1,-1
710,710,4659,7065,-1,-1
711,711,4662,7046,-1,-1
712,712,4664,9380,-1,-1
713,713,4666,563,-1,-1
714,714,4668,4789,-1,-1
715,715,4672,1324,-1,-1
716,716,4676,1980,-1,-1
717,717,4676,4566,-1,-1
718,718,4680,5844,-1,-1
719,719,4690,7344,-1,-1
720,720,4693,5352,-1,-1
721,721,4696,4763,-1,-1
722,722,4697,1002,-1,-1
723,723,4710,3019,-1,-1
724,724,4715,7452,-1,-1
725,725,4724,7668,-1,-1
726,726,4725,5739,-1,-1
727,727,4752,6579,-1,-1
728,728,4753,6222,-1,-1
729,729,4755,2429,-1,-1
730,730,4763,3091,-1,-1
731,731,4768,9424,-1,-1
732,732,4777,1868,-1,-1
733,733,4795,8597,-1,-1
734,734,4800,9026,-1,-1
735,735,4801,252,-1,-1
736,736,4804,3891,-1,-1
737,737,4805,3418,-1,-1
738,738,4808,424,-1,-1
739,739,4808,3436,-1,-1
740,740,4816,6398,-1,-1
741,741,4824,2775,-1,-1
742,742,4825,6167,-1,-1
743,743,4826,6415,-1,-1
744,744,4830,8272,-1,-1
745,745,4849,5332,-1,-1
746,746,4853,2371,-1,-1
747,747,4860,5599,-1,-1
748,748,4861,6,-1,-1
749,749,4861,4458,-1,-1
750,750,4863,6598,-1,-1
751,751,4869,6093,-1,-1
752,752,4874,6492,-1,-1
753,753,4876,6913,-1,-1
754,754,4877,6786,-1,-1
755,755,4877,6827,-1,-1
756,756,4879,3505,-1,-1
757,757,4881,9608,-1,-1
758,758,4883,6177,-1,-1
759,759,4885,1090,-1,-1
760,760,4914,1113,-1,-1
761,761,4916,8036,-1,-1
762,762,4921,5842,-1,-1
763,763,4928,3772,-1,-1
764,764,4931,3587,-1,-1
765,765,4934,3069,-1,-1
766,766,4935,9136,-1,-1
767,767,4943,7329,-1,-1
768,768,4952,1361,-1,-1
769,769,4961,2155,-1,-1
770,770,4964,2726,-1,-1
771,771,4989,8232,-1,-1
772,772,4997,47,-1,-1
773,773,4997,5757,-1,-1
774,774,4998,1537,-1,-1
775,775,4999,3997,-1,-1
776,776,5004,1937,-1,-1
777,777,5009,3513,-1,-1
778,778,5013,7455,-1,-1
779,779,5021,3617,-1,-1
780,780,5023,1997,-1,-1
781,781,5023,2556,-1,-1
782,782,5025,6221,-1,-1
783,783,5026,4163,-1,-1
784,784,5030,8916,-1,-1
785,785,5068,3596,-1,-1
786,786,5078,3212,-1,-1
787,787,5088,5622,-1,-1
788,788,5093,2476,-1,-1
789,789,5094,6055,-1,-1
790,790,5096,6463,-1,-1
791,791,5099,8904,-1,-1
792,792,5107,1675,-1,-1
793,793,5116,9047,-1,-1
794,794,5119,4498,-1,-1
795,795,5122,155,-1,-1
796,796,5125,8410,-1,-1
797,797,5126,3401,-1,-1
798,798,5128,4213,-1,-1
799,799,5130,9889,-1,-1
800,800,5133,8080,-1,-1
801,801,5138,8375,-1,-1
802,802,5140,7556,-1,-1
803,803,5141,2349,-1,-1
804,804,5142,4502,-1,-1
805,805,5144,192,-1,-1
806,806,5145,7971,-1,-1
807,807,5157,1344,-1,-1
808,808,5160,1811,-1,-1
809,809,5161,8098,-1,-1
810,810,5164,6738,-1,-1
811,811,5190,9681,-1,-1
812,812,5191,4507,-1,-1
813,813,5197,2949,-1,-1
814,814,5201,4853,-1,-1
815,815,5230,3997,-1,-1
816,816,5243,9249,-1,-1
817,817,5245,1148,-1,-1
818,818,5256,9020,-1,-1
819,819,5261,2876,-1,-1
820,820,5273,9100,-1,-1
821,821,5274,3406,-1,-1
822,822,5276,8088,-1,-1
823,823,5277,7468,-1,-1
824,824,5280,2732,-1,-1
825,825,5292,2550,-1,-1
826,826,5300,1714,-1,-1
827,827,5300,2012,-1,-1
828,828,5326,6913,-1,-1
829,829,5341,6858,-1,-1
830,830,5341,7174,-1,-1
831,831,5344,2852,-1,-1
832,832,5345,3077,-1,-1
833,833,5346,5146,-1,-1
834,834,5348,1670,-1,-1
835,835,5349,587,-1,-1
836,836,5354,8051,-1,-1
837,837,5376,1205,-1,-1
838,838,5377,4050,-1,-1
839,839,5387,1007,-1,-1
840,840,5397,4875,-1,-1
841,841,5399,2343,-1,-1
842,842,5401,728,-1,-1
843,843,5402,8704,-1,-1
844,844,5414,1319,-1,-1
845,845,5415,283,-1,-1
846,846,5418,3094,-1,-1
847,847,5424,5365,-1,-1
848,848,5425,2258,-1,-1
849,849,5428,8622,-1,-1
850,850,5435,2964,-1,-1
851,851,5443,5607,-1,-1
852,852,5445,8673,-1,-1
853,853,5476,602,-1,-1
854,854,5481,8087,-1,-1
855,855,5492,7061,-1,-1
856,856,5493,8353,-1,-1
857,857,5494,7107,-1,-1
858,858,5499,671,-1,-1
859,859,5507,888,-1,-1
860,860,5508,4419,-1,-1
861,861,5514,4032,-1,-1
862,862,5515,3706,-1,-1
863,863,5519,2880,-1,-1
864,864,5520,5264,-1,-1
865,865,5535,6670,-1,-1
866,866,5562,719,-1,-1
867,867,5568,6258,-1,-1
868,868,5576,3920,-1,-1
869,869,5594,1652,-1,-1
870,870,5595,2634,-1,-1
871,871,5603,6704,-1,-1
872,872,5608,6865,-1,-1
873,873,5615,6290,-1,-1
874,874,5617,2456,-1,-1
875,875,5635,5919,-1,-1
876,876,5639,9000,-1,-1
877,877,5643,1514,-1,-1
878,878,5646,3451,-1,-1
879,879,5653,9058,-1,-1
880,880,5661,1707,-1,-1
881,881,5662,6829,-1,-1
882,882,5670,6619,-1,-1
883,883,5673,6154,-1,-1
884,884,5700,8626,-1,-1
885,885,5710,3284,-1,-1
886,886,5718,9212,-1,-1
887,887,5722,2168,-1,-1
